case_id,institute,program,degree,season,decision,notification,result_date,undergrad gpa,gre_v,gre_q,gre_w,gre_subject,status,submit_date,notes
535985,The University Of Pennsylvania,East Asian Languages And Civilizations,Masters,F18,Accepted,via E,15 Jan 2018,,,,,,A,15 Jan 2018,
535974,ैEmory University,ABSN + MSN,Other,S18,,via Website,15 Jan 2018,,,,,,A,15 Jan 2018,
535971,"University Of Colorado, Boulder",Adult Clinical Psychology,PhD,F18,,via Phone,15 Jan 2018,,,,,,A,15 Jan 2018,
535970,University Notre Dame,Anthroplogy,PhD,F18,,via E,15 Jan 2018,,,,,,I,15 Jan 2018,
535959,The University Of Massachusetts Amherst,Molecular & Cellular Biology,PhD,F18,,via E,12 Jan 2018,,,,,,A,15 Jan 2018,Interview weekend for March 1-2
535954,Notre Dame,Anthropology,PhD,F18,,via E,15 Jan 2018,,,,,,I,15 Jan 2018,E-mail from Director of Graduate Studies
535951,"Adelphi University, Garden City",Comm Sciences & Disorders/Speech-Language Pathology,Masters,F18,,via Other,15 Jan 2018,,,,,,A,15 Jan 2018,"Does anyone know when we should hearing from Adelphi for the first round of acceptances? I saw last year people got accepted at the end of January, so I wonder if it will be similar for this year. Eager to find out!!"
535948,University Of Houston,Clinical Psychology Adult Track PHD,PhD,F18,,via E,11 Jan 2018,,,,,,A,15 Jan 2018,Received an email from POI at University of Houston for interview invite on February 9-10
535940,Stanford University,"Affective Science,  Psychology",PhD,F18,,via E,8 Jan 2018,3.90,161.0,163.0,4.5,n/a,U,15 Jan 2018,In-person interview on Feb 2-4. PI initials I.G.
535937,"University Of Michigan, Ann Arbor",Chemical Biology,PhD,F18,Rejected,via E,15 Jan 2018,,,,,,I,15 Jan 2018,
535936,Wayne State University (WSU),Adult Clinical Psychology,PhD,F18,,via Other,15 Jan 2018,,,,,,A,15 Jan 2018,can Wayne State posters indicate their POI and interview dates.
535931,Binghamton University (SUNY Binghamton),Art History,PhD,F18,Accepted,via E,12 Jan 2018,3.76,155.0,149.0,5.0,n/a,A,15 Jan 2018,
535926,Michigan State University,"Writing,  Rhetoric,  And American Cultures",Masters,F18,Accepted,via E,15 Jan 2018,3.90,166.0,136.0,6.0,n/a,A,15 Jan 2018,First acceptance—very excited! Waiting to hear about funding!
535920,"University Of Michigan, Ann Arbor",Music Education,Masters,F18,Accepted,via E,15 Jan 2018,,,,,,A,15 Jan 2018,
535917,Indiana  University (Bloomington),Accounting,PhD,F18,,via E,15 Jan 2018,,,,,,A,15 Jan 2018,
535911,The University Of Denver,Adult Clinical Psychology (PsyD),Other,F18,,via Other,15 Jan 2018,,,,,,O,15 Jan 2018,Has anyone heard anything from DU about the PsyD program or know when they're supposed to be sending out interview invites? Thank you!!
535907,MIT-WHOI Joint Program,Applied Ocean Science And Engineering,PhD,F18,,via Other,15 Jan 2018,,,,,,U,15 Jan 2018,"Anyone hear anything from WHOI yet? People who applied to WHOI last year said WHOI would probably hold interviews near the end of January, which would be 2 weeks away."
535906,Ohio University (Athens),Adult Clinical Psychology (Trauma),PhD,F18,,via E,2 Jan 2018,3.78,160.0,157.0,4.0,n/a,A,15 Jan 2018,"had a phone call interview late December, then got notified of my invitation to in person interview"
535900,UC Irvine (UCI),Art History & Visual Studies,PhD,F18,,via E,15 Jan 2018,,,,,,A,15 Jan 2018,
535893,The University Of Alabama (Tuscaloosa),Communication And Information Science,PhD,F18,Accepted,via E,12 Jan 2018,,,,,,A,15 Jan 2018,"Was initially accepted in October, offer was delivered in early January."
535892,"University Of Michigan, Ann Arbor",2 Year Master Of Social Work (MSW),Masters,F18,Accepted,via E,11 Jan 2018,,,,,,,15 Jan 2018,
535886,Florida International University,Clinical Science - Child Adolescent Psychology,PhD,F18,,via E,8 Jan 2018,,,,,,U,15 Jan 2018,Got offered a Skype interview by PI
535875,Northwestern University,Anthropology,PhD,F18,,via E,15 Jan 2018,,,,,,,15 Jan 2018,
535873,Wayne State Univeristy,Adult Clinical Psychology,PhD,F18,,via E,15 Jan 2018,,,,,,,15 Jan 2018,"Email from PI letting me know, official email to come soon."
535863,KAUST ( King Abdullah University Of Science And Technology),( ECE ) Electrical Engineering,PhD,F18,,via Other,15 Jan 2018,,,,,,I,15 Jan 2018,
535844,George Washingon University (GWU),Adult Clinical Psychology,PhD,F18,Rejected,via E,15 Jan 2018,,,,,,I,15 Jan 2018,Unable to offer admission because GRE scores were not competitive enough
535842,Fuller Theological Seminary,Adult Clinical Psychology (PsyD)hology,Other,F18,,via E,10 Jan 2018,,,,,,A,15 Jan 2018,
535841,Biola University - Rosemead School Of Psychology,Adult Clinical Psychology (PsyD),Other,F18,,via E,28 Dec 2017,,,,,,A,15 Jan 2018,
535840,Pepperdine GSEP,Adult Clinical Psychology (PsyD),Other,F18,,via E,22 Dec 2017,,,,,,A,15 Jan 2018,
535836,(University Of Virginia,Art History,PhD,F18,,via E,12 Jan 2018,3.93,169.0,147.0,4.5,n/a,A,15 Jan 2018,
535833,"The University Of California, Los Angeles (UCLA)",Mathematics,PhD,F18,Accepted,via E,12 Jan 2018,3.80,168.0,170.0,5.0,800,A,15 Jan 2018,Super excited!
535832,Harvard (Graduate School Of Arts And Sciences),Education Policy,PhD,F18,,via Other,15 Jan 2018,,,,,,U,15 Jan 2018,"Submitted my application on December 1st, 2017."
535831,Yale  University,Chinese (East Asian Languages And Literature),PhD,F18,,via E,15 Jan 2018,,,,,,U,15 Jan 2018,Email from POI. Sounds more informal than formal.
535827,Nova South Eastern University,Audiology  (Au.D.),Other,F18,,via Other,15 Jan 2018,,,,,,A,15 Jan 2018,I second that NOVA stats request! Please do! This is one of my top choices. Thanks!
535826,Umass Amherst,( ECE ) Electrical Engineering,Masters,F18,,via Other,15 Jan 2018,,,,,,,15 Jan 2018,To: U mass amherst Sensing systems masters candidate - would you mind sharing if you received any financial support/assistantships?
535824,U-Mass Amherst,Electrical Engineering,Masters,F18,,via Other,15 Jan 2018,,,,,,U,15 Jan 2018,To: U mass amherst Sensing systems masters candidate - would you mind sharing if you received any financial support/assistantships?
535815,"(University Of California, Los Angeles (UCLA)",Classics,PhD,F18,Accepted,via E,15 Jan 2018,,,,,,,15 Jan 2018,Invited for visit weekend in February
535812,Ohio State (OSU),Aerospace And Mechanical Engineering,Masters,F18,Accepted,via Website,14 Jan 2018,,,,,,I,15 Jan 2018,No word on funding.
535810,Ohio State (OSU),"Mechanical And Aerospace Engineering,  PhD (F18)",PhD,F18,Accepted,via E,12 Jan 2018,,,,,,A,15 Jan 2018,"~2 years of research experience, NSF REU, and 2 first author publications. Good luck to everyone!!!!"
535808,Brown University,Anthropology,PhD,F18,,via E,8 Jan 2018,,,,,,A,15 Jan 2018,
535805,University Of Montana,Applied/School Psychology (SSP),Masters,F18,,via E,12 Jan 2018,,,,,,A,15 Jan 2018,Phone interview 1/17
535795,"Rosenstiel School For Marine And Atmospheric Sciences, University Of Miami",Atmospheric Science,PhD,F18,,via Phone,12 Jan 2018,,,,,,A,14 Jan 2018,Got invited by the POI to their Recruitment Weekend over a phone call
535793,The University Of North Carolina - Chapel Hill (UNC),Art History,PhD,F18,,via E,11 Jan 2018,,,,,,A,14 Jan 2018,Email from POI requesting an informal phone call to chat about my interest in UNC
535788,UMass (Amherst),Plant Biology,PhD,F18,Rejected,via E,14 Jan 2018,,,,,,A,14 Jan 2018,
535784,UMass (Amherst),( ECE ) Electrical And Computer Engineering,PhD,F18,Rejected,via Website,14 Jan 2018,3.94,144.0,170.0,3.5,n/a,I,14 Jan 2018,Really ?
535773,Rensellear Polytechnic Institute,Aerospace & Mechanical Engineering,Masters,F18,Accepted,via Website,9 Jan 2018,n/a,165.0,166.0,4.5,n/a,I,14 Jan 2018,GPA 7.2/10. Undergrad college top 10 in country. Several internships. Couple of projects.
535761,IMPRS In Astrophysics (Munich),Astrophysics,PhD,F18,,via E,10 Jan 2018,,,,,,I,14 Jan 2018,"Invited to attend IMPRS-Student selection Workshop from 7th-9th feb 2018, being held at MPA."
535755,The University Of South Carolina,Advanced Chemical Engineering,PhD,F18,Accepted,via E,9 Jan 2018,3.00,158.0,168.0,3.0,n/a,I,14 Jan 2018,
535754,Virgina Tech,Adv. Materials Science And Engineering,PhD,F18,,via Other,14 Jan 2018,,,,,,A,14 Jan 2018,"Super annoyed. I called to confirm that they have received GRE scores I sent 2 months ago. Turns out their system is down so they wont have all the scores downloaded into the system till end of January. Therefore applications wont be ""complete"" till end of January and after the deadline. -_-"
535752,Northwestern University,Cultural Anthropology,PhD,F18,,via E,13 Jan 2018,,,,,,A,14 Jan 2018,Personalized email from POI
535751,ีUniversity Of Southern California,Aerospace & Mechanical Engineering (dynamics & Control),Masters,F18,Accepted,via E,14 Jan 2018,3.58,155.0,165.0,5.0,n/a,I,14 Jan 2018,"Received email with instructions to check you.USC.edu
So excited! Hoping to secure GRA/TA."
535743,The University Of Massachusetts Amherst (UMass),( ECE ) Electrical And Computer Engineering,Masters,F18,Rejected,via E,13 Jan 2018,n/a,145.0,160.0,3.5,n/a,U,14 Jan 2018,"My GPA and GRE are not great. 
4.5 years of experience ..."
535742,University Of Texas At Austin,Advertising,Masters,F18,Accepted,via E,11 Jan 2018,3.70,156.0,153.0,0.0,n/a,A,14 Jan 2018,
535741,University Of Texas At Austin,Bioengineering (Biomedical Engineering),PhD,F18,Accepted,via E,11 Jan 2018,3.87,162.0,161.0,4.5,n/a,A,14 Jan 2018,"Funding tbd, but super excited!"
535740,The University Of Southern California (USC),19th Century American History,PhD,F18,Accepted,via Phone,13 Jan 2018,3.94,165.0,153.0,6.0,n/a,A,14 Jan 2018,Got a phone call from POI confirming my acceptance with official letter and details on funding package to follow.
535735,Albany SUNY,Criminal Justice,PhD,F18,Accepted,via E,8 Jan 2018,3.79,162.0,154.0,4.5,n/a,A,14 Jan 2018,"Full tuition remission, $20k stipend, $2k summer fellowship, TAship for 1st year (teaching a 1-and-2), $500 travel stipend. So excited!"
535733,Univerisity Of Alberta,Chemistry,PhD,F18,Rejected,via E,3 Jan 2018,3.38,152.0,154.0,4.0,n/a,I,14 Jan 2018,"One year of research in home institution, no publications or posters but talked with a prof at Alberta and got affirmative reply :("
535732,Cambridge  University,Ancient Greek And Roman Studies (Classics),PhD,F18,,via E,11 Jan 2018,,,,,,I,14 Jan 2018,
535730,Northwestern University,(Sociocultural) Anthropology,PhD,F18,,via E,14 Jan 2018,,,,,,A,14 Jan 2018,Individual e-mail
535728,Nova Southeastern University- Ft. Lauderdale,Audiology  (Au.D.),Other,F18,,via Other,14 Jan 2018,3.50,149.0,150.0,4.0,n/a,A,14 Jan 2018,"To all the NOVA posters, if possible, can you please post your stats? Thanks!"
535727,"(University Of California, Los Angeles (UCLA)",Social Psychology,PhD,F18,Rejected,via E,12 Jan 2018,,,,,,U,14 Jan 2018,
535725,Harvard (Graduate School Of Arts And Sciences),(Computer Science ),PhD,F18,,via E,13 Jan 2018,,,,,,U,14 Jan 2018,Email from POI for a Skype interview.
535701,American University,Behavioral And Cognitive Neuroscience (Psychology),PhD,F18,,via E,13 Jan 2018,,,,,,A,13 Jan 2018,"Notified via email today of an interview for Feb 11/12, they don't pay for travel costs though so I will need to make other arrangements to talk to them as I can't afford airfare!"
535699,University Of Tulsa,Adult Clinical Psychology,PhD,F18,,via Other,13 Jan 2018,3.75,163.0,155.0,6.0,n/a,A,13 Jan 2018,To poster asking about POI: LC
535697,"Indiana Univerity-Purdue University, Indianapolis (IUPUI)",Addiction Neuroscience,PhD,F18,,via E,8 Dec 2017,,,,,,A,13 Jan 2018,"Invited for an interview 12/08/17, interview was Jan 11/12."
535695,University Of Missouri St. Louis (UMSL),Abnormal & Clinical Psychology,PhD,F18,,via E,13 Jan 2018,,,,,,,13 Jan 2018,"UMSL posters emails are coming from Matt Taylor and Anne Steffens, that doesn't mean they are your PI though."
535692,The University Of Pennsylvania,Ancient History,PhD,F18,,via E,10 Jan 2018,,,,,,I,13 Jan 2018,Interviewed on January 11.
535687,Nova South Eastern University- Ft Lauderdale,Audiology  (Au.D.),Other,F18,,via E,5 Jan 2018,,,,,,A,13 Jan 2018,"Was invited to interview at Nova for January 19. For the person who posted they got accepted to the Nova Audiology program, can you please tell me how your interview was like. I'd really appreciate it, Thanks!"
535685,Regent University,Adult Clinical Psychology (PsyD),Other,F18,,via Phone,5 Dec 2017,4.00,164.0,153.0,4.5,n/a,A,13 Jan 2018,
535684,Loyola Maryland,Adult Clinical Psychology (PsyD),Other,F18,,via E,12 Jan 2018,4.00,164.0,153.0,4.5,n/a,A,13 Jan 2018,
535681,Auburn,Clinical Psychology,PhD,F18,Rejected,via E,12 Jan 2018,3.76,170.0,159.0,5.0,n/a,,13 Jan 2018,
535680,Baylor,Adult Clinical Psychology (PsyD),Other,F18,Rejected,via E,12 Jan 2018,3.76,170.0,159.0,5.0,n/a,,13 Jan 2018,
535677,"(University Of California, Los Angeles (UCLA)",Education - Human Development And Psychology,PhD,F18,,via E,12 Jan 2018,3.95,159.0,160.0,4.5,n/a,A,13 Jan 2018,
535675,UT Austin,Management,PhD,F18,,via Other,13 Jan 2018,,,,,,O,13 Jan 2018,To the poster below: are you OB (I think Austin calls it management science)?
535672,University Of Montana,Applied/School Psychology (SSP),Masters,F18,,via E,12 Jan 2018,3.87,152.0,149.0,4.5,n/a,A,13 Jan 2018,Phone interview on 1/17. I didn't think they'd send me a notification this late.
535671,The University Of Virginia (UVA),Adult Clinical Psychology,PhD,F18,,via E,13 Jan 2018,,,,,,,13 Jan 2018,Phone interview.
535667,"University Of Michigan, Ann Arbor",Commuication Studies,PhD,F18,,via E,12 Jan 2018,3.07,161.0,167.0,5.0,n/a,U,13 Jan 2018,MA GPA 3.94
535666,"""University Of Washington (Seattle)","Affective,  Social,  And Cognitive Psychology",PhD,F18,,via E,13 Jan 2018,3.90,169.0,165.0,5.5,n/a,A,13 Jan 2018,Received email this morning from POI to set a time to discuss application. I applied to a mix of social and cognitive profs and this email was from someone on the cognitive faculty (SJ).
535662,Harvard (Graduate School Of Arts And Sciences),DMS-Virology,PhD,F18,,via Other,13 Jan 2018,,,,,,I,13 Jan 2018,Has anyone heard from Harvard regarding interviews for PhD in virology?
535660,UCLA (University Of California Los Angeles),Experimental Psychology - Cognitive Neuroscience Concentration,PhD,F18,Rejected,via E,13 Jan 2018,3.75,158.0,153.0,4.0,n/a,A,13 Jan 2018,
535656,UC Los Angeles (UCLA),Psychology (Social),PhD,F18,Rejected,via Website,13 Jan 2018,,,,,,A,13 Jan 2018,Email to check application status
535655,UC Berkeley,African American & African Diaspora Studies,PhD,F18,,via E,12 Jan 2018,,,,,,A,13 Jan 2018,
535649,UT Austin,McCombs Business School - Management,PhD,F18,,via Phone,13 Jan 2018,,,,,,A,13 Jan 2018,
535648,"University Of California, Los Angeles (UCLA)",Social Psychology,PhD,F18,Rejected,via E,13 Jan 2018,,,,,,A,13 Jan 2018,
535643,"(University Of California, Los Angeles (UCLA)",Affect And Social Psychology,PhD,F18,Rejected,via E,13 Jan 2018,,,,,,A,13 Jan 2018,
535637,"(University Of California, Los Angeles (UCLA)",Social Psychology,PhD,F18,Rejected,via E,13 Jan 2018,3.78,16.0,161.0,5.5,n/a,A,13 Jan 2018,I made a mistake on that last posting-- I meant to indicate rejected rather than accepted. Received a generic email.
535636,"(University Of California, Los Angeles (UCLA)",Social Psychology,PhD,F18,Accepted,via E,13 Jan 2018,3.78,166.0,161.0,5.5,n/a,A,13 Jan 2018,
535635,Baylor University,Adult Clinical Psychology (PsyD),Other,F18,Rejected,via E,13 Jan 2018,,,,,,A,13 Jan 2018,Pretty terrible wording for the rejection letter.
535631,"University Of California, Los Angeles (UCLA)",Social Psychology,PhD,F18,Rejected,via E,13 Jan 2018,,,,,,A,13 Jan 2018,
535620,Harvard (Graduate School Of Arts And Sciences),Molecular And Cellular Biology (MCB) - MCO,PhD,F18,,via E,12 Jan 2018,n/a,161.0,168.0,3.5,n/a,I,13 Jan 2018,"International applicant, various internships in laboratory (almost 2years) with background in pharmacy. No paper. 3 great LoR from professors."
535619,"University Of California, Los Angeles (UCLA)",Social Psychology,PhD,F18,Rejected,via E,13 Jan 2018,,,,,,A,13 Jan 2018,
535614,University Of Minnesota - Twin Cities (UMN),Aerospace & Mechanical Engineering,PhD,F18,Accepted,via E,9 Jan 2018,3.69,153.0,160.0,3.5,n/a,I,13 Jan 2018,"DAAD German academic exchange service WISE scholar for internship, nice LOR's, 9.2/10 CGPA
Result was too early... with fellowship and funding for attending a pre-visit to campus on 2nd Mar."
